t [days], x [Au], y [Au], z [Au]
1421.5,-1.3239006841623355,1.357944647006333,0.0
1422.0,-1.3380444699376084,1.3449492004116346,0.0
1422.5,-1.352055012904648,1.3318183820350182,0.0
1423.0,-1.365931045148784,1.3185536414019035,0.0
1423.5,-1.379671315815484,1.3051564394193913,0.0
1424.0,-1.3932745912004139,1.2916282481535364,0.0
1424.5,-1.406739654836229,1.2779705506062544,0.0
1425.0,-1.4200653075761045,1.264184840491921,0.0
1425.5,-1.4332503676740171,1.2502726220137061,0.0
1426.0,-1.4462936708617924,1.2362354096397103,0.0
1426.5,-1.4591940704229265,1.2220747278789421,0.0
1427.0,-1.4719504372632022,1.2077921110571972,0.0
1427.5,-1.4845616599781117,1.1933891030928854,0.0
1428.0,-1.4970266449171006,1.178867257272858,0.0
1428.5,-1.5093443162446523,1.1642281360282833,0.0
1429.0,-1.5215136159982294,1.149473310710624,0.0
1429.5,-1.533533504143093,1.1346043613677568,0.0
1430.0,-1.5454029586240132,1.1196228765202918,0.0
1430.5,-1.5571209754138986,1.104530452938132,0.0
1431.0,-1.5686865685593603,1.0893286954173205,0.0
1431.5,-1.5800987702232323,1.0740192165572255,0.0
1432.0,-1.5913566307240745,1.058603636538102,0.0
1432.5,-1.602459218572675,1.0430835828990768,0.0
1433.0,-1.6134056205055822,1.0274606903166077,0.0
1433.5,-1.624194941515685,1.0117366003834432,0.0
1434.0,-1.6348263048798704,0.9959129613881456,0.0
1434.5,-1.64529885218378,0.9799914280952009,0.0
1435.0,-1.6556117433436954,0.9639736615257679,0.0
1435.5,-1.6657641566255772,0.9478613287391006,0.0
1436.0,-1.6757552886612848,0.9316561026146868,0.0
1436.5,-1.685584354462004,0.915359661635137,0.0
1437.0,-1.6952505874289125,0.8989736896698656,0.0
1437.5,-1.7047532393611118,0.8824998757595982,0.0
1438.0,-1.7140915804608525,0.8659399139017437,0.0
1438.5,-1.7232648993360833,0.8492955028366628,0.0
1439.0,-1.7322725030003594,0.8325683458348722,0.0
1439.5,-1.74111371687013,0.8157601504852132,0.0
1440.0,-1.749787884759445,0.7988726284840223,0.0
1440.5,-1.758294368872109,0.7819074954253314,0.0
1441.0,-1.7666325497913111,0.7648664705921332,0.0
1441.5,-1.7748018264667687,0.7477512767487385,0.0
1442.0,-1.7828016161994142,0.7305636399342585,0.0
1442.5,-1.7906313546236523,0.7133052892572382,0.0
1443.0,-1.798290495687231,0.69597795669147,0.0
1443.5,-1.8057785116287504,0.6785833768730164,0.0
1444.0,-1.8130948929528463,0.6611232868984654,0.0
1444.5,-1.8202391484030833,0.6435994261244465,0.0
1445.0,-1.827210804932585,0.6260135359684316,0.0
1445.5,-1.8340094076724456,0.6083673597108441,0.0
1446.0,-1.8406345198979446,0.5906626422985021,0.0
1446.5,-1.8470857229926105,0.5729011301494137,0.0
1447.0,-1.8533626164101566,0.5550845709589517,0.0
1447.5,-1.8594648176343336,0.5372147135074248,0.0
1448.0,-1.8653919621367234,0.5192933074690657,0.0
1448.5,-1.8711437033325224,0.5013221032224583,0.0
1449.0,-1.8767197125343305,0.48330285166242026,0.0
1449.5,-1.8821196789039956,0.46523730401335944,0.0
1450.0,-1.8873433094025431,0.4471272116441217,0.0
1450.5,-1.8923903287382255,0.4289743258843471,0.0
1451.0,-1.8972604793127212,0.4107803978423483,0.0
1451.5,-1.9019535211655296,0.39254717822452834,0.0
1452.0,-1.9064692319165844,0.37427641715635107,0.0
1452.5,-1.9108074067071252,0.3559698640048776,0.0
1453.0,-1.914967858138869,0.33762926720288217,0.0
1453.5,-1.9189504162114965,0.31925637407455904,0.0
1454.0,-1.9227549282585117,0.3008529306628326,0.0
1454.5,-1.9263812588814886,0.2824206815582807,0.0
1455.0,-1.9298292898827565,0.2639613697296814,0.0
1455.5,-1.933098920196539,0.24547673635619374,0.0
1456.0,-1.9361900658186002,0.2269685206611792,0.0
1456.5,-1.9391026597344188,0.20843845974767405,0.0
1457.0,-1.9418366518459258,0.18988828843551867,0.0
1457.5,-1.9443920088968434,0.17131973910015133,0.0
1458.0,-1.9467687143966572,0.1527345415130726,0.0
1458.5,-1.9489667685432501,0.1341344226839858,0.0
1459.0,-1.9509861881442365,0.11552110670461865,0.0
1459.5,-1.952827006537027,0.09689631459423051,0.0
